account,amount,currency,title,note,date,income,type,category name,subcategory name,color,icon,emoji,budget,objective
Main,-8.0,USD,,,2025-01-08 12:40:56.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-12.0,USD,,,2025-01-08 12:40:53.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2025-01-08 12:40:48.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2025-01-08 12:40:43.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-50.0,USD,,Remesas Tía Tita Wi,2025-01-07 12:33:51.000,false,null,Gifts,,0xfff44336,gift.png,,,
Main,-8.0,USD,,,2025-01-07 12:33:45.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-12.0,USD,,,2025-01-07 12:33:41.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2025-01-07 12:33:36.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2025-01-07 12:33:33.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,268.0,USD,,4 Primeros Meses en PL,2025-01-07 11:09:25.000,true,null,401k - 25% Match,,0xff26a69a,investment.png,,,
Main,718.0,USD,,Laundrolab Over-Time Pago Wiii,2025-01-06 20:20:35.000,true,null,Salary,,0xff66bb6a,money-bag2.png,,,
Main,-65.0,USD,,,2025-01-06 20:19:14.000,false,null,Groceries,,0xff4caf50,groceries.png,,,
Main,-275.0,USD,,Comida en Tennessee con la FAMILIA,2025-01-04 20:42:05.000,false,null,Dining,,0xff26c6da,food-tray.png,,,
Main,-15.0,USD,,,2025-01-04 20:41:43.000,false,null,Dining,Tip,0xff26c6da,food-tray.png,,,
Main,-11.5,USD,,,2025-01-03 20:37:48.000,false,null,Shopping,Wear's,0xffef5350,shopping.png,,,
Main,-34.0,USD,,,2025-01-03 19:52:21.000,false,null,Fast Food,,0xffff7043,fast-food.png,,,
Main,-8.0,USD,,,2025-01-03 12:10:26.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-12.0,USD,,,2025-01-03 12:10:23.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2025-01-03 12:10:20.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2025-01-03 12:10:17.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2025-01-02 21:58:55.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-12.0,USD,,,2025-01-02 21:58:51.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2025-01-02 06:56:34.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2025-01-02 06:56:31.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-176.0,USD,,,2025-01-01 12:07:06.000,false,null,Rent,Bills & Fees,0xffab47bc,home2.png,,,
Main,-850.0,USD,,8$ Fee Pago Tarjeta Included,2025-01-01 12:02:53.000,false,null,Rent,,0xffab47bc,home2.png,,,
Main,-5.0,USD,,,2025-01-01 11:54:03.000,false,null,Other Expense,,0xff78909c,price-tag.png,,,
Main,-40.0,USD,,,2025-01-01 09:33:12.000,false,null,Other Expense,Home Wifi,0xff78909c,price-tag.png,,,
Main,-15.0,USD,,,2024-12-31 20:12:44.000,false,null,Groceries,,0xff4caf50,groceries.png,,,
Main,-56.0,USD,,Snowball 1Year Starter 30%OFF,2024-12-31 15:27:50.000,false,null,Subscription,,0xffff7043,subscription.png,,,
Main,-8.0,USD,,,2024-12-31 07:41:17.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-12.0,USD,,,2024-12-31 07:41:14.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-31 07:41:11.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-31 07:41:08.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-50.0,USD,,Puerco para el día 31 de Diciembre Fin de Año,2024-12-30 19:59:07.000,false,null,Other Expense,,0xff78909c,price-tag.png,,,
Main,-255.0,USD,,Primer pago por los dos,2024-12-30 19:58:52.000,false,null,Health Insurance,,0xffffee58,heart.png,,,
Main,-8.0,USD,,,2024-12-30 16:38:22.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-12.0,USD,,,2024-12-30 16:38:18.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-30 07:02:29.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-30 07:02:25.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-3.0,USD,,Flexijobs 14 días Wiii,2024-12-29 14:57:07.000,false,null,Subscription,,0xffff7043,subscription.png,,,
Main,-34.0,USD,,El Indio ,2024-12-28 19:49:59.000,false,null,Fast Food,,0xffff7043,fast-food.png,,,
Main,-133.0,USD,,,2024-12-28 16:48:17.000,false,null,Groceries,,0xff4caf50,groceries.png,,,
Main,-3.0,USD,,Wealthfolio Compra,2024-12-28 16:32:28.000,false,null,Subscription,,0xffff7043,subscription.png,,,
Main,50.0,USD,,Yude Cumple Regalo Wi,2024-12-28 05:45:27.000,true,null,Other Income,Gifts,0xffab47bc,bills.png,,,
Main,-1.0,USD,,MySudo,2024-12-27 17:14:30.000,false,null,Subscription,,0xffff7043,subscription.png,,,
Main,-12.0,USD,,,2024-12-27 15:34:24.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,1188.0,USD,,,2024-12-27 06:44:33.000,true,null,Salary,,0xff66bb6a,money-bag2.png,,,
Main,1198.0,USD,,,2024-12-27 06:44:25.000,true,null,Salary,,0xff66bb6a,money-bag2.png,,,
Main,-102.0,USD,,Locos de Wallstreet Curso 2do Pago,2024-12-26 19:15:47.000,false,null,Other Expense,Education,0xff78909c,price-tag.png,,,
Main,-8.0,USD,,,2024-12-26 19:15:40.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-26 11:14:16.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-26 11:14:06.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-50.0,USD,,Laptop Sardi,2024-12-25 23:13:39.000,false,null,Shopping,Electronics,0xffef5350,shopping.png,,,
Main,-30.0,USD,,Oneplus Tita,2024-12-25 23:13:11.000,false,null,Shopping,Electronics,0xffef5350,shopping.png,,,
Main,-10.0,USD,,,2024-12-25 15:42:08.000,false,null,Other Expense,,0xff78909c,price-tag.png,,,
Main,-7.0,USD,,,2024-12-24 09:51:31.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-7.0,USD,,,2024-12-24 09:51:28.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-12.0,USD,,,2024-12-24 08:31:02.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-24 08:30:54.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-14.0,USD,,,2024-12-23 08:30:41.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-10.0,USD,,,2024-12-23 08:30:32.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-23 08:30:26.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-23 08:30:17.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-40.0,USD,,Fiesta comprae carne para Navidad,2024-12-22 22:56:51.000,false,null,Other Expense,,0xff78909c,price-tag.png,,,
Main,23.0,USD,,Moomoo referral ,2024-12-22 11:27:05.000,true,null,Other Income,SignUp + Refers,0xffab47bc,bills.png,,,
Main,-90.0,USD,,,2024-12-21 20:31:01.000,false,null,Groceries,,0xff4caf50,groceries.png,,,
Main,-27.0,USD,,Regalo Navidad de Misa,2024-12-21 20:28:37.000,false,null,Gifts,,0xfff44336,gift.png,,,
Main,-50.0,USD,,Envio Tia Tita,2024-12-21 20:28:09.000,false,null,Gifts,,0xfff44336,gift.png,,,
Main,-3.0,USD,,Resume Genius Builder 2WEEKS,2024-12-21 18:32:55.000,false,null,Subscription,,0xffff7043,subscription.png,,,
Main,-20.0,USD,,Proton Duo wi,2024-12-20 17:52:21.000,false,null,Subscription,,0xffff7043,subscription.png,,,
Main,-8.0,USD,,,2024-12-20 15:16:30.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-12.0,USD,,,2024-12-20 15:16:19.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-20 15:16:14.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-20 15:16:11.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-19 16:38:11.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-12.0,USD,,,2024-12-19 16:38:06.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-19 16:38:03.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-19 16:37:59.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-18 12:50:39.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-12.0,USD,,,2024-12-18 12:50:36.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-18 07:01:32.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-18 07:01:28.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,20.0,USD,,Nos los encontramos afuera,2024-12-17 17:47:40.000,true,null,Other Income,,0xffab47bc,bills.png,,,
Main,-8.0,USD,,,2024-12-17 17:47:37.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-12.0,USD,,,2024-12-17 17:47:34.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-17 06:49:25.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-17 06:49:22.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-10.0,USD,,,2024-12-16 16:37:40.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-12.0,USD,,,2024-12-16 16:37:36.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-16 07:55:30.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-16 07:55:27.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-163.0,USD,,,2024-12-14 23:37:55.000,false,null,Groceries,,0xff4caf50,groceries.png,,,
Main,-34.0,USD,,34 Turmeric y Magnesio,2024-12-14 22:49:30.000,false,null,Other Expense,Medicine & Suplements,0xff78909c,price-tag.png,,,
Main,-35.0,USD,,,2024-12-14 12:54:42.000,false,null,Other Expense,Barber,0xff78909c,price-tag.png,,,
Main,-13.0,USD,,,2024-12-14 12:54:36.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,200.0,USD,,Referido Chime 100+100,2024-12-13 19:05:19.000,true,null,Other Income,SignUp + Refers,0xffab47bc,bills.png,,,
Main,1097.0,USD,,,2024-12-13 19:05:03.000,true,null,Salary,,0xff66bb6a,money-bag2.png,,,
Main,1286.0,USD,,,2024-12-13 19:04:45.000,true,null,Salary,,0xff66bb6a,money-bag2.png,,,
Main,-8.0,USD,,,2024-12-13 15:40:17.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-12 12:32:11.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-12.0,USD,,,2024-12-12 12:32:07.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-12 07:00:35.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-12 07:00:31.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-9.0,USD,,,2024-12-11 13:05:55.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-12.0,USD,,,2024-12-11 13:05:48.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-11 07:49:26.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-11 07:49:22.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-10 16:36:10.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-12.0,USD,,,2024-12-10 16:36:06.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-10 12:43:50.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-10 12:43:47.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-57.0,USD,,ADT ,2024-12-10 06:54:16.000,false,null,Other Expense,Home Security,0xff78909c,price-tag.png,,,
Main,-8.0,USD,,,2024-12-09 16:41:08.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-9.0,USD,,,2024-12-09 16:41:05.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-09 07:50:15.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-09 07:50:12.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-30.0,USD,,,2024-12-08 19:28:22.000,false,null,Shopping,Wear's,0xffef5350,shopping.png,,,
Main,-70.0,USD,,"Regalos secret santa Casa de Meme
Regalos de Noel y de los niňos",2024-12-08 19:27:16.000,false,null,Gifts,,0xfff44336,gift.png,,,
Main,-53.0,USD,,,2024-12-07 16:03:06.000,false,null,Groceries,,0xff4caf50,groceries.png,,,
Main,-58.0,USD,,Regalo Marcis Secret Santa 38$ y companera del trabajo 20$,2024-12-07 16:02:11.000,false,null,Gifts,,0xfff44336,gift.png,,,
Main,26.0,USD,,Moomoo Referral,2024-12-06 16:13:42.000,true,null,Other Income,SignUp + Refers,0xffab47bc,bills.png,,,
Main,-8.0,USD,,,2024-12-06 12:46:02.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-12.0,USD,,,2024-12-06 12:45:59.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-06 12:45:56.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-06 12:45:53.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-05 16:32:08.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-12.0,USD,,,2024-12-05 16:32:04.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-05 07:34:44.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-05 07:34:40.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-95.0,USD,,WF Journey de Mima,2024-12-04 19:15:34.000,false,null,Other Expense,Credit Card Fee,0xff78909c,price-tag.png,,,
Main,-8.0,USD,,,2024-12-04 16:29:29.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-12.0,USD,,,2024-12-04 16:29:26.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-04 07:47:10.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-04 07:47:06.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-12.0,USD,,,2024-12-03 18:09:58.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-03 18:09:39.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-03 07:47:15.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-03 07:47:10.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-12.0,USD,,,2024-12-02 16:42:49.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-02 16:42:46.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-50.0,USD,,Remesa Tia Tita,2024-12-02 13:04:36.000,false,null,Gifts,,0xfff44336,gift.png,,,
Main,-8.0,USD,,,2024-12-02 07:03:35.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-12-02 07:03:31.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-50.0,USD,,,2024-12-01 19:34:28.000,false,null,Other Expense,Mobile,0xff78909c,price-tag.png,,,
Main,-20.0,USD,,,2024-12-01 19:02:58.000,false,null,Other Expense,Home Wifi,0xff78909c,price-tag.png,,,
Main,-140.0,USD,,"63 Bills Renta, 77 Corriente",2024-12-01 16:36:43.000,false,null,Rent,Bills & Fees,0xffab47bc,home2.png,,,
Main,-24.0,USD,,,2024-12-01 14:23:22.000,false,null,Shopping,Home Items,0xffef5350,shopping.png,,,
Main,-27.5,USD,,Regalo Amigo Secreto Jenni,2024-12-01 14:22:51.000,false,null,Gifts,,0xfff44336,gift.png,,,
Main,-66.0,USD,,,2024-12-01 12:01:33.000,false,null,Groceries,,0xff4caf50,groceries.png,,,
Main,-10.0,USD,,,2024-12-01 12:01:15.000,false,null,Shopping,Electronics,0xffef5350,shopping.png,,,
Main,-10.0,USD,,,2024-11-30 21:00:55.000,false,null,Other Expense,Mobile,0xff78909c,price-tag.png,,,
Main,-10.0,USD,,,2024-11-29 21:27:34.000,false,null,Dining,Tip,0xff26c6da,food-tray.png,,,
Main,-102.0,USD,,,2024-11-29 21:26:37.000,false,null,Dining,,0xff26c6da,food-tray.png,,,
Main,-12.0,USD,,,2024-11-29 10:33:38.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-18.0,USD,,,2024-11-28 17:40:14.000,false,null,Groceries,,0xff4caf50,groceries.png,,,
Main,-1.0,USD,,MySudo Basic 1 Mes,2024-11-28 14:47:59.000,false,null,Subscription,,0xffff7043,subscription.png,,,
Main,1198.0,USD,,,2024-11-28 08:02:44.000,true,null,Salary,,0xff66bb6a,money-bag2.png,,,
Main,1319.0,USD,,,2024-11-28 08:02:36.000,true,null,Salary,,0xff66bb6a,money-bag2.png,,,
Main,-12.0,USD,,,2024-11-27 16:21:27.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-11-27 16:21:23.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-11-27 16:21:20.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-11-27 16:21:16.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-103.5,USD,,1 pago Curso de LWS,2024-11-26 22:43:45.000,false,null,Other Expense,Education,0xff78909c,price-tag.png,,,
Main,-12.0,USD,,,2024-11-26 22:33:18.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-11-26 22:33:12.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-11-26 07:52:15.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-11-26 07:52:11.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-12.0,USD,,,2024-11-25 12:39:04.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-10.0,USD,,,2024-11-25 12:39:01.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-11-25 07:04:56.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-11-25 07:04:52.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-76.0,USD,,,2024-11-24 22:50:20.000,false,null,Groceries,,0xff4caf50,groceries.png,,,
Main,-8.0,USD,,,2024-11-22 16:35:45.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-11-22 10:27:53.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-11-22 10:27:49.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-12.0,USD,,,2024-11-21 12:48:18.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-11-21 12:48:14.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-11-21 07:12:03.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-11-21 07:11:59.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-20.0,USD,,Proton Duo wi,2024-11-20 18:31:51.000,false,null,Subscription,,0xffff7043,subscription.png,,,
Main,-12.0,USD,,,2024-11-20 16:20:10.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-11-20 16:20:03.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-11-20 09:17:10.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-11-20 09:17:07.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
Main,-8.0,USD,,,2024-11-18 22:19:11.000,false,null,Taxi,,0xffffee58,taxi(1).png,,,
